SKU,Handle,Title,Option,Status,Published,Type,Qty,Price,Cost,Inv Value,Vendor,Part Number,Cost Source
CSOVRBREC8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999999,23.0,,,,,
CSOVRBRECWH12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,0,31.0,,,,,
CSOVRBRECWH16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,0,39.0,,,,,
CSOVRBRECWH6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,0,19.0,,,,,
CSOVRBRECWH8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,0,23.0,,,,,
CSOVRECBK12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999998,31.0,,,,,
CSOVRECBK16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999999,39.0,,,,,
CSOVRECBK6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999999,19.0,,,,,
CSOVRECBK8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999999,23.0,,,,,
CSOVRECBN12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999999,31.0,,,,,
CSOVRECBN16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999999,39.0,,,,,
CSOVRECBN6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999998,19.0,,,,,
CSOVRECBN8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999999,23.0,,,,,
CSOVRECWH12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999999,31.0,,,,,
CSOVRECWH16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999999,39.0,,,,,
CSOVRECWH6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999999,19.0,,,,,
CSOVRECWH8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999999,23.0,,,,,
CSOVRIBBK12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999999,33.0,,,,,
CSOVRIBBK16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999999,41.0,,,,,
CSOVRIBBK6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999999,21.0,,,,,
CSOVRIBBK8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999999,25.0,,,,,
CSOVRIBBN12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999999,33.0,,,,,
CSOVRIBBN16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999999,41.0,,,,,
CSOVRIBBN6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999999,21.0,,,,,
CSOVRIBBN8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999999,25.0,,,,,
CSOVRIBNK12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999999,33.25,,,,,
CSOVRIBNK16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999999,41.25,,,,,
CSOVRIBNK6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999999,21.25,,,,,
CSOVRIBNK8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999999,25.25,,,,,
CSOVRNDNK12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999999,31.0,,,,,
CSOVRNDNK16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999998,39.0,,,,,
CSOVRNDNK6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999997,19.0,,,,,
CSOVRNDNK8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999998,23.0,,,,,
CSOVTHMBK12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999999,32.0,,,,,
CSOVTHMBK16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999999,40.0,,,,,
CSOVTHMBK6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999998,20.0,,,,,
CSOVTHMBK8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999992,24.0,,,,,
CSOVTHMBN12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999999,32.0,,,,,
CSOVTHMBN16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999999,40.0,,,,,
CSOVTHMBN6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999998,20.0,,,,,
CSOVTHMBN8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999999,24.0,,,,,
CSOVTHMWH12,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,12 feet,active,,Cord Set with Overbraid Wire,9999999,32.0,,,,,
CSOVTHMWH16,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,16 feet,active,,Cord Set with Overbraid Wire,9999999,40.0,,,,,
CSOVTHMWH6,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,6 feet,active,,Cord Set with Overbraid Wire,9999999,20.0,,,,,
CSOVTHMWH8,cord-set-with-overbraid-cord,CORD SET with OVERBRAID CORD,8 feet,active,,Cord Set with Overbraid Wire,9999999,24.0,,,,,
CSPARACNBK12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999999,24.0,,,,,
CSPARACNBK16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,29.0,,,,,
CSPARACNBK6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999998,16.5,,,,,
CSPARACNBK8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999998,19.0,,,,,
CSPARACNBN12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999999,24.0,,,,,
CSPARACNBN16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,29.0,,,,,
CSPARACNBN6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999999,16.5,,,,,
CSPARACNBN8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999997,19.0,,,,,
CSPARACNWH12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999998,24.0,,,,,
CSPARACNWH16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,29.0,,,,,
CSPARACNWH6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999998,16.5,,,,,
CSPARACNWH8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999997,19.0,,,,,
CSPARANFACBN12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,-3,24.0,,,,,
CSPARANFACBN16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,0,29.0,,,,,
CSPARANFACBN6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,-1,16.5,,,,,
CSPARANFACBN8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,-1,19.0,,,,,
CSPARRBREC12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999993,22.0,,,,,
CSPARRBREC16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,27.0,,,,,
CSPARRBREC6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999953,14.5,,,,,
CSPARRBREC8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999978,17.0,,,,,
CSPARRBRECWH12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,-8,22.0,,,,,
CSPARRBRECWH16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,0,27.0,,,,,
CSPARRBRECWH6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,-7,14.5,,,,,
CSPARRBRECWH8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,-1,17.0,,,,,
CSPARRECBK12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999996,22.0,,,,,
CSPARRECBK16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999998,27.0,,,,,
CSPARRECBK6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999961,14.5,,,,,
CSPARRECBK8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999989,17.0,,,,,
CSPARRECBN12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999995,22.0,,,,,
CSPARRECBN16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,27.0,,,,,
CSPARRECBN6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999972,14.5,,,,,
CSPARRECBN8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999967,17.0,,,,,
CSPARRECWH12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999998,22.0,,,,,
CSPARRECWH16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,27.0,,,,,
CSPARRECWH6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999989,14.5,,,,,
CSPARRECWH8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999996,17.0,,,,,
CSPARRIBBK12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999996,24.0,,,,,
CSPARRIBBK16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,29.0,,,,,
CSPARRIBBK6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999996,16.5,,,,,
CSPARRIBBK8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999997,19.0,,,,,
CSPARRIBBN12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999998,24.0,,,,,
CSPARRIBBN16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,29.0,,,,,
CSPARRIBBN6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999987,16.5,,,,,
CSPARRIBBN8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999990,19.0,,,,,
CSPARRIBNK12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999997,24.25,,,,,
CSPARRIBNK16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,29.25,,,,,
CSPARRIBNK6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999998,16.75,,,,,
CSPARRIBNK8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999999,19.25,,,,,
CSPARRNDNK12,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,12 feet,active,,Cord Set with Parallel Cord,9999998,22.0,,,,,
CSPARRNDNK16,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,16 feet,active,,Cord Set with Parallel Cord,9999999,27.0,,,,,
CSPARRNDNK6,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,6 feet,active,,Cord Set with Parallel Cord,9999995,14.5,,,,,
CSPARRNDNK8,cord-set-with-parallel-cord,CORD SET with PARALLEL CORD,8 feet,active,,Cord Set with Parallel Cord,9999991,17.0,,,,,
CTUBE-3F,porcelain-tube,PORCELAIN TUBE,"3-3.75""",active,,Knob & Tube,85,2.0,,,,,
CTUBE-3G,porcelain-tube,PORCELAIN TUBE,"3-3.75""",active,,Knob & Tube,742,3.0,,,,,
CTUBE-3NOS,porcelain-tube,PORCELAIN TUBE,"3-3.75""",active,,Knob & Tube,0,8.0,,,,,
CTUBE-4F,porcelain-tube,PORCELAIN TUBE,"4-4.75""",active,,Knob & Tube,0,2.0,,,,,
CTUBE-4G,porcelain-tube,PORCELAIN TUBE,"4-4.75""",active,,Knob & Tube,0,3.0,,,,,
CTUBE-4NOS,porcelain-tube,PORCELAIN TUBE,"4-4.75""",active,,Knob & Tube,0,8.0,,,,,
CTUBE-5F,porcelain-tube,PORCELAIN TUBE,"5-5.75""",active,,Knob & Tube,0,2.0,,,,,
CTUBE-5G,porcelain-tube,PORCELAIN TUBE,"5-5.75""",active,,Knob & Tube,19,3.0,,,,,
CTUBE-5NOS,porcelain-tube,PORCELAIN TUBE,"5-5.75""",active,,Knob & Tube,0,8.0,,,,,
CTUBE-6F,porcelain-tube,PORCELAIN TUBE,"6-6.75""",active,,Knob & Tube,0,2.0,,,,,
CTUBE-6G,porcelain-tube,PORCELAIN TUBE,"6-6.75""",active,,Knob & Tube,7,3.0,,,,,
CTUBE-6NOS,porcelain-tube,PORCELAIN TUBE,"6-6.75""",active,,Knob & Tube,0,8.0,,,,,
FINIALPYRAB,finial-pyramid-style,"FINIAL: Large Pyramid Knob 1 1/4"" Height - 1/8 IP",antique brass,active,,Finials,14,3.0,,,,,
FINIALPYRBR,finial-pyramid-style,"FINIAL: Large Pyramid Knob 1 1/4"" Height - 1/8 IP",brass,active,,Finials,-2,3.0,,,,,
FINIALPYRNK,finial-pyramid-style,"FINIAL: Large Pyramid Knob 1 1/4"" Height - 1/8 IP",nickel,active,,Finials,3,3.0,,,,,
FINIALTHAB,finial-top-hat-style,FINIAL: TOP HAT STYLE - 1/4-27 IP,antique brass,active,,Finials,35,0.65,0.54,18.9,Satco,80-1518,Catalog 80-1518
FINIALTHBR,finial-top-hat-style,FINIAL: TOP HAT STYLE - 1/4-27 IP,brass,active,,Finials,43,0.65,0.48,20.64,Satco,80-1181,Catalog 80-1181
FINIALTHBZ,finial-top-hat-style,FINIAL: TOP HAT STYLE - 1/4-27 IP,dark antique brass,active,,Finials,41,0.65,0.32,13.12,Satco,80-1519,PO 1013 80-1519
FINIALTHNK,finial-top-hat-style,FINIAL: TOP HAT STYLE - 1/4-27 IP,nickel,active,,Finials,64,0.65,0.48,30.72,Satco,80-1182,Catalog 80-1182
GROMMET,grommet,"GROMMET: Black Rubber, 1/2"" diameter for wireway hole",Default Title,active,,Miscellaneous,338,0.5,,,,,
HRPHDAB10,heavy-duty-harp,HEAVY DUTY HARP,antique brass,active,,Harps,30,2.0,1.26,37.8,Satco,90-2268,Est (catalog $2.35 x 0.536)
HRPHDAB8,heavy-duty-harp,HEAVY DUTY HARP,antique brass,active,,Harps,47,2.0,1.18,55.46,Satco,90-2266,Est (catalog $2.20 x 0.536)
HRPHDAB9,heavy-duty-harp,HEAVY DUTY HARP,antique brass,active,,Harps,32,2.0,1.23,39.36,Satco,90-2267,Est (catalog $2.30 x 0.536)
HRPHDAB9.5,heavy-duty-harp,HEAVY DUTY HARP,antique brass,active,,Harps,107,2.0,1.23,131.61,Satco,80-2293,Est (catalog $2.30 x 0.536)
HRPHDBR10,heavy-duty-harp,HEAVY DUTY HARP,brass,active,,Harps,13,2.0,1.1,14.3,Satco,90-922,Est (catalog $2.05 x 0.536)
HRPHDBR8,heavy-duty-harp,HEAVY DUTY HARP,brass,active,,Harps,9,2.0,1.02,9.18,Satco,90-920,Est (catalog $1.90 x 0.536)
HRPHDBR8.5,heavy-duty-harp,HEAVY DUTY HARP,brass,active,,Harps,14,2.0,1.02,14.28,Satco,90-553,Est (catalog $1.90 x 0.536)
HRPHDBR9,heavy-duty-harp,HEAVY DUTY HARP,brass,active,,Harps,13,2.0,1.04,13.52,Satco,90-921,Est (catalog $1.95 x 0.536)
HRPHDBR9.5,heavy-duty-harp,HEAVY DUTY HARP,brass,active,,Harps,65,2.0,1.04,67.6,Satco,90-554,Est (catalog $1.95 x 0.536)
HRPHDDAB10,heavy-duty-harp,HEAVY DUTY HARP,dark antique brass,active,,Harps,3,2.0,1.26,3.78,Satco,80-2152,Price sheet 80-2152
HRPHDDAB8,heavy-duty-harp,HEAVY DUTY HARP,dark antique brass,active,,Harps,3,2.0,1.18,3.54,Satco,90-2089,Est (catalog $2.20 x 0.536)
HRPHDDAB8.5,heavy-duty-harp,HEAVY DUTY HARP,dark antique brass,active,,Harps,37,2.0,1.18,43.66,Satco,90-2079,Est (catalog $2.20 x 0.536)
HRPHDDAB9,heavy-duty-harp,HEAVY DUTY HARP,dark antique brass,active,,Harps,11,2.0,1.23,13.53,Satco,80-2177,Est (catalog $2.30 x 0.536)
HRPHDDAB9.5,heavy-duty-harp,HEAVY DUTY HARP,dark antique brass,active,,Harps,17,2.0,1.23,20.91,Satco,90-2080,Est (catalog $2.30 x 0.536)
HRPHDNK10,heavy-duty-harp,HEAVY DUTY HARP,nickel,active,,Harps,44,2.0,1.1,48.4,Satco,90-2003,Est (catalog $2.05 x 0.536)
HRPHDNK8,heavy-duty-harp,HEAVY DUTY HARP,nickel,active,,Harps,45,2.0,1.02,45.9,Satco,90-2001,Est (catalog $1.90 x 0.536)
HRPHDNK8.5,heavy-duty-harp,HEAVY DUTY HARP,nickel,active,,Harps,39,2.0,1.02,39.78,Satco,90-2008,Est (catalog $1.90 x 0.536)
HRPHDNK9,heavy-duty-harp,HEAVY DUTY HARP,nickel,active,,Harps,41,2.0,1.04,42.64,Satco,90-2002,Est (catalog $1.95 x 0.536)
HRPHDNK9.5,heavy-duty-harp,HEAVY DUTY HARP,nickel,active,,Harps,48,2.0,1.04,49.92,Satco,90-2009,Est (catalog $1.95 x 0.536)
ISWFLRBK,switch-push-button-floor-switch-installed,SWITCH: Push-Button Floor Switch - INSTALLED,black,active,,Installed Switch,3,11.0,,,,,
ISWFLRWBK,switch-wide-push-button-floor-switch-installed,SWITCH: Wide Push-Button Floor Switch -INSTALLED,black,active,,Switches,20,11.0,,,,,
ISWFLRWCL,switch-wide-push-button-floor-switch-installed,SWITCH: Wide Push-Button Floor Switch -INSTALLED,clear,active,,Switches,20,11.0,,,,,
ISWFLRWH,switch-push-button-floor-switch-installed,SWITCH: Push-Button Floor Switch - INSTALLED,white,active,,Installed Switch,12,11.0,,,,,
ISWFRDIMBK,installed-switch-full-range-dimmer-in-line,SWITCH: Full Range Dimmer In-Line - INSTALLED,Black,active,,,2,24.0,,,,,
ISWFRDIMBN,installed-switch-full-range-dimmer-in-line,SWITCH: Full Range Dimmer In-Line - INSTALLED,Brown,active,,,5,24.0,,,,,
ISWFRDIMWH,installed-switch-full-range-dimmer-in-line,SWITCH: Full Range Dimmer In-Line - INSTALLED,White,active,,,5,24.0,,,,,
ISWLGBN,switch-large-in-line-rocker-add-on-to-cord-set-or-pendant,SWITCH: Large In-Line Rocker - INSTALLED,brown,active,,Installed Switch,20,10.0,,,,,
ISWLGIV,switch-large-in-line-rocker-add-on-to-cord-set-or-pendant,SWITCH: Large In-Line Rocker - INSTALLED,ivory,active,,Installed Switch,38,10.0,,,,,
ISWROTBN,switch-rotary-in-line-installed,SWITCH: Rotary In-Line - INSTALLED,brown,active,,Installed Switch,-10,5.0,,,,,
ISWROTCL,switch-rotary-in-line-installed,SWITCH: Rotary In-Line - INSTALLED,clear,active,,Installed Switch,-7,5.0,,,,,
ISWROTCLGD,switch-rotary-in-line-installed,SWITCH: Rotary In-Line - INSTALLED,clear gold,active,,Installed Switch,20,5.0,,,,,
ISWROTDIMBK,switch-rotary-dimmer-in-line-installed,SWITCH: Rotary Dimmer In-Line - INSTALLED,black,active,,Installed Switch,-25,7.0,,,,,
ISWROTDIMBN,switch-rotary-dimmer-in-line-installed,SWITCH: Rotary Dimmer In-Line - INSTALLED,brown,active,,Installed Switch,18,7.0,,,,,
ISWROTDIMIV,switch-rotary-dimmer-in-line-installed,SWITCH: Rotary Dimmer In-Line - INSTALLED,ivory,active,,Installed Switch,9,7.0,,,,,
ISWROTDIMWH,switch-rotary-dimmer-in-line-installed,SWITCH: Rotary Dimmer In-Line - INSTALLED,white,active,,Installed Switch,-13,7.0,,,,,
ISWROTWH,switch-rotary-in-line-installed,SWITCH: Rotary In-Line - INSTALLED,white,active,,Installed Switch,4,5.0,,,,,
ISWSLIMBK,switch-slim-in-line-installed,SWITCH: Slim In-Line - INSTALLED,black,active,,Installed Switch,29,5.0,,,,,
ISWSLIMBN,switch-slim-in-line-installed,SWITCH: Slim In-Line - INSTALLED,brown,active,,Installed Switch,36,5.0,,,,,
ISWSLIMCL,switch-slim-in-line-installed,SWITCH: Slim In-Line - INSTALLED,clear,active,,Installed Switch,65,5.0,,,,,
ISWSLIMCLGD,switch-slim-in-line-installed,SWITCH: Slim In-Line - INSTALLED,clear gold,active,,Installed Switch,20,5.0,,,,,
ISWSLIMWH,switch-slim-in-line-installed,SWITCH: Slim In-Line - INSTALLED,white,active,,Installed Switch,-11,5.0,,,,,
ISWVTGLGBN,switch-vintage-style-large-in-line-rocker-installed,SWITCH: Vintage Style Large In-Line Rocker - INSTALLED,brown with white rocker,active,,Installed Switch,-20,12.0,,,,,
ISWVTGLGIV,switch-vintage-style-large-in-line-rocker-installed,SWITCH: Vintage Style Large In-Line Rocker - INSTALLED,ivory with brown rocker,active,,Installed Switch,14,12.0,,,,,
ISWVTGROTBN,switch-vintage-style-rotary-in-line-installed,SWITCH: Vintage Style Rotary In-Line - INSTALLED,brown,active,,Installed Switch,11,5.25,,,,,
ISWVTGROTWH,switch-vintage-style-rotary-in-line-installed,SWITCH: Vintage Style Rotary In-Line - INSTALLED,white,active,,Installed Switch,32,5.25,,,,,
ISWVTGSLMBK,switch-vintage-style-slim-in-line-installed,SWITCH: Vintage Style Slim In-Line - INSTALLED,black,active,,Installed Switch,-4,12.0,,,,,
ISWVTGSLMWH,switch-vintage-style-slim-in-line-installed,SWITCH: Vintage Style Slim In-Line - INSTALLED,white,active,,Installed Switch,-1,12.0,,,,,
LGHTTTLGASR,through-the-looking-glass-scissor-arm-wall-light,Through the Looking Glass Scissor-Arm Wall Light,yes - assemble the light for me,active,,TTLG Light,9999998,50.0,,,,,
LGTTTLGASL,through-the-looking-glass-scissor-arm-wall-light,Through the Looking Glass Scissor-Arm Wall Light,yes - assemble the light for me,active,,TTLG Light,9999999,50.0,,,,,
LGTTTLGHWASL,through-the-looking-glass-scissor-arm-wall-light,Through the Looking Glass Scissor-Arm Wall Light,yes - assemble the light for me,active,,TTLG Light,9999988,50.5,,,,,
LGTTTLGHWASR,through-the-looking-glass-scissor-arm-wall-light,Through the Looking Glass Scissor-Arm Wall Light,yes - assemble the light for me,active,,TTLG Light,9999976,50.5,,,,,
LGTTTLGHWNOL,through-the-looking-glass-scissor-arm-wall-light,Through the Looking Glass Scissor-Arm Wall Light,no - I will assemble the light,active,,TTLG Light,9999996,40.5,,,,,
LGTTTLGHWNOR,through-the-looking-glass-scissor-arm-wall-light,Through the Looking Glass Scissor-Arm Wall Light,no - I will assemble the light,active,,TTLG Light,9999993,40.5,,,,,
LGTTTLGNOL,through-the-looking-glass-scissor-arm-wall-light,Through the Looking Glass Scissor-Arm Wall Light,no - I will assemble the light,active,,TTLG Light,9999998,40.0,,,,,
LGTTTLGNOR,through-the-looking-glass-scissor-arm-wall-light,Through the Looking Glass Scissor-Arm Wall Light,no - I will assemble the light,active,,TTLG Light,9999998,40.0,,,,,
LKNTHX916x18,locknut-zinc-plated-9-16-hex-1-8-thick,"Locknut,  Zinc-Plated, 9/16"" Hex., 1/8"" thick",Default Title,active,,Miscellaneous,315,0.25,0.06,18.9,Satco,90-1636,Catalog 90-1636
